CardId,CardDescription,CardNumber,LowestBeckettPrice,HighestBeckettPrice,FrontCardMainImagePath,FrontCardThumbnailImagePath,BackCardMainImagePath,BackCardThumbnailImagePath,LowestComcprice,EbayPrice,PricePaid,IsGraded,Copies,SerialNumber,Grade,IsRookie,IsAutograph,IsPatch,IsOnCardAutograph,IsGameWornJersey,SportId,YearId,SetId,GradeCompanyId,LocationId,TimeStamp
87,Brilliance,288,40.00,100.00,Brilliance28813_front.JPG,Brilliance28813_front_thumb.JPG,Brilliance28813_back.JPG,Brilliance28813_back_thumb.JPG,0.00,0.00,0.00,False,3,0,0.0,True,False,False,False,False,4,13,11,4,9,08/14/2022 14:04:22
88,Brilliance,234,25.00,60.00,Brilliance23413_front.JPG,Brilliance23413_front_thumb.JPG,Brilliance23413_back.JPG,Brilliance23413_back_thumb.JPG,0.00,0.00,0.00,False,2,0,0.0,True,False,False,False,False,4,13,11,4,9,08/14/2022 14:03:46
89,Topps,115,8.00,20.00,Topps1158_front.JPG,Topps1158_front_thumb.JPG,Topps1158_back.JPG,Topps1158_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,8,2,4,9,08/14/2022 14:11:53
90,Prestige Prestigious Premieres Signatures,PPS-KA,75.00,200.00,PrestigePrestigiousPremieresSignaturesPPSKA16_front.JPG,PrestigePrestigiousPremieresSignaturesPPSKA16_front_thumb.JPG,PrestigePrestigiousPremieresSignaturesPPSKA16_back.JPG,PrestigePrestigiousPremieresSignaturesPPSKA16_back_thumb.JPG,285.00,0.00,0.00,False,0,299,0.0,True,True,False,True,False,4,16,18,4,9,08/14/2022 14:11:14
91,Upper Deck LeBron James Box Set,26,8.00,20.00,UpperDeckLeBronJamesBoxSet263_front.JPG,UpperDeckLeBronJamesBoxSet263_front_thumb.JPG,UpperDeckLeBronJamesBoxSet263_back.JPG,UpperDeckLeBronJamesBoxSet263_back_thumb.JPG,0.00,0.00,0.00,True,0,0,10.0,True,False,False,False,False,4,3,21,5,8,08/14/2022 13:32:50
92,Upper Deck LeBron James Box Set,28,8.00,20.00,UpperDeckLeBronJamesBoxSet283_front.JPG,UpperDeckLeBronJamesBoxSet283_front_thumb.JPG,UpperDeckLeBronJamesBoxSet283_back.JPG,UpperDeckLeBronJamesBoxSet283_back_thumb.JPG,0.00,0.00,0.00,True,0,0,10.0,True,False,True,False,True,4,3,21,5,8,08/14/2022 13:32:20
93,Upper Deck LeBron James Box Set,11,8.00,20.00,UpperDeckLeBronJamesBoxSet113_front.JPG,UpperDeckLeBronJamesBoxSet113_front_thumb.JPG,UpperDeckLeBronJamesBoxSet113_back.JPG,UpperDeckLeBronJamesBoxSet113_back_thumb.JPG,0.00,0.00,0.00,True,0,0,10.0,True,False,False,False,False,4,3,21,5,8,08/14/2022 13:31:39
94,Upper Deck LeBron James Box Set,14,8.00,20.00,UpperDeckLeBronJamesBoxSet143_front.JPG,UpperDeckLeBronJamesBoxSet143_front_thumb.JPG,UpperDeckLeBronJamesBoxSet143_back.JPG,UpperDeckLeBronJamesBoxSet143_back_thumb.JPG,0.00,0.00,0.00,True,0,0,10.0,True,False,False,False,False,4,3,21,5,8,08/14/2022 13:31:07
95,Prestige Starting 5,4,5.00,12.00,PrestigeStarting5413_front.JPG,PrestigeStarting5413_front_thumb.JPG,PrestigeStarting5413_back.JPG,PrestigeStarting5413_back_thumb.JPG,55.00,0.00,0.00,True,0,0,10.0,True,False,False,False,False,4,13,18,5,8,08/14/2022 13:29:56
96,Fleer,204,12.00,30.00,Fleer20411_front.JPG,Fleer20411_front_thumb.JPG,Fleer20411_back.JPG,Fleer20411_back_thumb.JPG,1.00,0.00,0.00,True,0,0,10.0,True,False,False,False,False,4,11,5,5,8,08/14/2022 13:29:08
97,Rookie Review,6,0.00,0.00,RookieReview69_front.JPG,RookieReview69_front_thumb.JPG,RookieReview69_back.JPG,RookieReview69_back_thumb.JPG,0.00,13.00,0.00,True,0,0,10.0,True,False,False,False,False,4,9,19,6,8,08/14/2022 13:28:13
98,Signatures,22,0.00,0.00,Signatures2213_front.JPG,Signatures2213_front_thumb.JPG,Signatures2213_back.JPG,Signatures2213_back_thumb.JPG,0.00,5.00,0.00,False,0,0,0.0,False,True,False,True,False,4,13,17,4,4,09/02/2022 12:10:54
99,Signatures Stars,81,3.00,8.00,SignaturesStars8113_front.JPG,SignaturesStars8113_front_thumb.JPG,SignaturesStars8113_back.JPG,SignaturesStars8113_back_thumb.JPG,0.00,0.00,0.00,False,0,25,0.0,False,False,False,False,False,4,13,17,4,4,09/02/2022 12:11:40
100,Signatures Film Autographs,87,0.00,0.00,SignaturesFilmAutographs8713_front.JPG,SignaturesFilmAutographs8713_front_thumb.JPG,SignaturesFilmAutographs8713_back.JPG,SignaturesFilmAutographs8713_back_thumb.JPG,0.00,30.00,0.00,False,0,10,0.0,False,True,False,True,False,4,13,17,4,4,09/02/2022 12:12:28
101,Signatures Red,62,3.00,8.00,SignaturesRed6213_front.JPG,SignaturesRed6213_front_thumb.JPG,SignaturesRed6213_back.JPG,SignaturesRed6213_back_thumb.JPG,0.00,0.00,0.00,False,0,49,0.0,True,True,False,False,False,4,13,17,4,4,09/02/2022 12:13:08
102,Signatures,56,0.00,0.00,Signatures5613_front.JPG,Signatures5613_front_thumb.JPG,Signatures5613_back.JPG,Signatures5613_back_thumb.JPG,0.00,1.00,0.00,False,0,0,0.0,True,True,False,True,False,4,13,17,4,4,09/02/2022 12:13:56
103,Brilliance Team Tomorrow,19,15.00,40.00,BrillianceTeamTomorrow1913_front.JPG,BrillianceTeamTomorrow1913_front_thumb.JPG,BrillianceTeamTomorrow1913_back.JPG,BrillianceTeamTomorrow1913_back_thumb.JPG,0.00,0.00,0.00,False,2,0,0.0,True,False,False,False,False,4,13,11,4,4,09/02/2022 11:45:01
104,Signatures Rookies,141,1.00,3.00,SignaturesRookies14113_front.JPG,SignaturesRookies14113_front_thumb.JPG,SignaturesRookies14113_back.JPG,SignaturesRookies14113_back_thumb.JPG,0.00,0.00,0.00,False,0,25,0.0,True,False,False,False,False,4,13,17,4,4,09/02/2022 12:02:51
105,Signatures Rookies,61,1.00,4.00,SignaturesRookies6113_front.JPG,SignaturesRookies6113_front_thumb.JPG,SignaturesRookies6113_back.JPG,SignaturesRookies6113_back_thumb.JPG,0.00,0.00,0.00,False,0,25,0.0,True,False,False,False,False,4,13,17,4,4,09/02/2022 12:03:24
106,Signatures Stars,211,4.00,10.00,SignaturesStars21113_front.JPG,SignaturesStars21113_front_thumb.JPG,SignaturesStars21113_back.JPG,SignaturesStars21113_back_thumb.JPG,0.00,0.00,0.00,False,0,25,0.0,False,False,False,False,False,4,13,17,4,4,09/02/2022 12:03:58
107,Signatures Film Autographs Red,52,0.00,0.00,SignaturesFilmAutographsRed5213_front.JPG,SignaturesFilmAutographsRed5213_front_thumb.JPG,SignaturesFilmAutographsRed5213_back.JPG,SignaturesFilmAutographsRed5213_back_thumb.JPG,0.00,5.00,0.00,False,0,5,0.0,False,True,False,True,False,4,13,17,4,4,09/02/2022 11:40:28
108,Brilliance Springfield,15,0.00,1.00,BrillianceSpringfield1513_front.JPG,BrillianceSpringfield1513_front_thumb.JPG,BrillianceSpringfield1513_back.JPG,BrillianceSpringfield1513_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,4,09/02/2022 11:38:39
109,Brilliance Brilliant Beginnings Autographs,4,3.00,8.00,BrillianceBrilliantBeginningsAutographs413_front.JPG,BrillianceBrilliantBeginningsAutographs413_front_thumb.JPG,BrillianceBrilliantBeginningsAutographs413_back.JPG,BrillianceBrilliantBeginningsAutographs413_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,True,False,False,False,4,13,11,4,4,09/02/2022 11:39:17
110,Brilliance Scorers Inc.,1,1.00,3.00,BrillianceScorersInc113_front.JPG,BrillianceScorersInc113_front_thumb.JPG,BrillianceScorersInc113_back.JPG,BrillianceScorersInc113_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,4,09/02/2022 11:39:53
111,Brilliance Accolades,3,1.00,3.00,BrillianceAccolades313_front.JPG,BrillianceAccolades313_front_thumb.JPG,BrillianceAccolades313_back.JPG,BrillianceAccolades313_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,4,09/02/2022 11:46:52
112,Brilliance Scorers Inc.,3,1.00,2.00,BrillianceScorersInc313_front.JPG,BrillianceScorersInc313_front_thumb.JPG,BrillianceScorersInc313_back.JPG,BrillianceScorersInc313_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,4,09/02/2022 11:46:22
113,Brilliance Spellbound,97,0.00,2.00,BrillianceSpellbound9713_front.JPG,BrillianceSpellbound9713_front_thumb.JPG,BrillianceSpellbound9713_back.JPG,BrillianceSpellbound9713_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,4,09/02/2022 12:02:12
114,Brilliance Accolades,7,6.00,15.00,BrillianceAccolades713_front.JPG,BrillianceAccolades713_front_thumb.JPG,BrillianceAccolades713_back.JPG,BrillianceAccolades713_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,4,09/02/2022 11:47:26
115,Brilliance,219,0.00,2.00,Brilliance21913_front.JPG,Brilliance21913_front_thumb.JPG,Brilliance21913_back.JPG,Brilliance21913_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,4,09/02/2022 11:47:56
116,Brilliance Springfield,21,2.00,5.00,BrillianceSpringfield2113_front.JPG,BrillianceSpringfield2113_front_thumb.JPG,BrillianceSpringfield2113_back.JPG,BrillianceSpringfield2113_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,4,09/02/2022 11:49:13
117,Brilliance Scorers Inc.,20,12.00,30.00,BrillianceScorersInc2013_front.JPG,BrillianceScorersInc2013_front_thumb.JPG,BrillianceScorersInc2013_back.JPG,BrillianceScorersInc2013_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,13,11,4,4,09/02/2022 11:49:52
118,Brilliance Magic Numbers,1,6.00,15.00,BrillianceMagicNumbers113_front.JPG,BrillianceMagicNumbers113_front_thumb.JPG,BrillianceMagicNumbers113_back.JPG,BrillianceMagicNumbers113_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,4,09/02/2022 11:50:34
119,Brilliance,218,0.00,1.00,Brilliance21813_front.JPG,Brilliance21813_front_thumb.JPG,Brilliance21813_back.JPG,Brilliance21813_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,4,09/02/2022 11:51:16
120,Innovation Top Notch Autographs,1,3.00,8.00,InnovationTopNotchAutographs114_front.JPG,InnovationTopNotchAutographs114_front_thumb.JPG,InnovationTopNotchAutographs114_back.JPG,InnovationTopNotchAutographs114_back_thumb.JPG,0.00,0.00,0.00,False,0,325,0.0,False,True,False,False,False,4,14,9,4,4,09/02/2022 11:51:47
121,Innovation Stained Glass,60,1.00,3.00,InnovationStainedGlass6014_front.JPG,InnovationStainedGlass6014_front_thumb.JPG,InnovationStainedGlass6014_back.JPG,InnovationStainedGlass6014_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,14,9,4,4,09/02/2022 11:44:21
122,Brilliance Accolades,4,1.00,4.00,BrillianceAccolades413_front.JPG,BrillianceAccolades413_front_thumb.JPG,BrillianceAccolades413_back.JPG,BrillianceAccolades413_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,4,09/02/2022 11:43:08
123,Brilliance Spellbound,18,3.00,8.00,BrillianceSpellbound1813_front.JPG,BrillianceSpellbound1813_front_thumb.JPG,BrillianceSpellbound1813_back.JPG,BrillianceSpellbound1813_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,4,09/02/2022 11:42:36
124,Brilliance Magic Numbers,2,0.00,2.00,BrillianceMagicNumbers213_front.JPG,BrillianceMagicNumbers213_front_thumb.JPG,BrillianceMagicNumbers213_back.JPG,BrillianceMagicNumbers213_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,4,09/02/2022 11:40:58
125,Signatures Die Cut Autographs,56,0.00,0.00,SignaturesDieCutAutographs5613_front.JPG,SignaturesDieCutAutographs5613_front_thumb.JPG,SignaturesDieCutAutographs5613_back.JPG,SignaturesDieCutAutographs5613_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,True,False,True,False,4,13,9,4,11,08/13/2022 15:35:56
126,Signatures Film Autographs,163,0.00,0.00,SignaturesFilmAutographs16313_front.JPG,SignaturesFilmAutographs16313_front_thumb.JPG,SignaturesFilmAutographs16313_back.JPG,SignaturesFilmAutographs16313_back_thumb.JPG,0.00,20.00,0.00,False,0,10,0.0,True,True,False,True,False,4,13,17,4,4,09/02/2022 11:43:47
127,Signatures,38,3.00,8.00,Signatures3813_front.JPG,Signatures3813_front_thumb.JPG,Signatures3813_back.JPG,Signatures3813_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,True,False,False,False,4,13,17,4,10,08/13/2022 16:55:46
128,Signatures,98,3.00,8.00,Signatures9813_front.JPG,Signatures9813_front_thumb.JPG,Signatures9813_back.JPG,Signatures9813_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,True,False,True,False,4,13,17,4,4,09/02/2022 12:16:02
129,Signatures Die Cut Autographs,62,3.00,8.00,SignaturesDieCutAutographs6213_front.JPG,SignaturesDieCutAutographs6213_front_thumb.JPG,SignaturesDieCutAutographs6213_back.JPG,SignaturesDieCutAutographs6213_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,True,False,False,False,4,13,17,4,4,09/02/2022 12:16:36
130,Signatures Film Autographs Green,66,0.00,0.00,SignaturesFilmAutographsGreen6613_front.JPG,SignaturesFilmAutographsGreen6613_front_thumb.JPG,SignaturesFilmAutographsGreen6613_back.JPG,SignaturesFilmAutographsGreen6613_back_thumb.JPG,0.00,0.00,0.00,False,0,3,0.0,False,True,False,True,False,4,13,17,4,4,09/02/2022 12:17:13
131,Signatures Die Cut Autographs Green,59,0.00,0.00,SignaturesDieCutAutographsGreen5913_front.JPG,SignaturesDieCutAutographsGreen5913_front_thumb.JPG,SignaturesDieCutAutographsGreen5913_back.JPG,SignaturesDieCutAutographsGreen5913_back_thumb.JPG,0.00,0.00,0.00,False,0,5,0.0,False,True,False,True,False,4,13,17,4,4,09/02/2022 12:17:49
132,Signatures Stars,331,2.00,5.00,SignaturesStars33113_front.JPG,SignaturesStars33113_front_thumb.JPG,SignaturesStars33113_back.JPG,SignaturesStars33113_back_thumb.JPG,0.00,0.00,0.00,False,0,25,0.0,False,False,False,False,False,4,13,17,4,4,09/02/2022 12:18:21
133,Signatures,96,3.00,8.00,Signatures9613_front.JPG,Signatures9613_front_thumb.JPG,Signatures9613_back.JPG,Signatures9613_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,True,False,False,False,4,13,17,4,4,09/02/2022 12:18:59
134,Signatures Die Cut Autographs,46,3.00,8.00,SignaturesDieCutAutographs4613_front.JPG,SignaturesDieCutAutographs4613_front_thumb.JPG,SignaturesDieCutAutographs4613_back.JPG,SignaturesDieCutAutographs4613_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,True,False,False,False,4,13,17,4,4,09/02/2022 12:19:36
135,Signatures,74,0.00,0.00,Signatures7413_front.JPG,Signatures7413_front_thumb.JPG,Signatures7413_back.JPG,Signatures7413_back_thumb.JPG,3.00,8.00,0.00,False,0,0,0.0,False,True,False,True,False,4,13,17,4,4,09/02/2022 11:45:46
136,Brilliance Springfield,14,1.00,3.00,BrillianceSpringfield1413_front.JPG,BrillianceSpringfield1413_front_thumb.JPG,BrillianceSpringfield1413_back.JPG,BrillianceSpringfield1413_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,4,09/02/2022 12:15:15
137,Innovation Foundations Ink,30,3.00,8.00,InnovationFoundationsInk3014_front.JPG,InnovationFoundationsInk3014_front_thumb.JPG,InnovationFoundationsInk3014_back.JPG,InnovationFoundationsInk3014_back_thumb.JPG,0.00,0.00,0.00,False,0,199,0.0,False,True,False,True,False,4,14,9,4,4,09/02/2022 12:14:37
138,Innovation Rookie Jumbo Jerseys,14,3.00,8.00,InnovationRookieJumboJerseys1414_front.JPG,InnovationRookieJumboJerseys1414_front_thumb.JPG,InnovationRookieJumboJerseys1414_back.JPG,InnovationRookieJumboJerseys1414_back_thumb.JPG,0.00,0.00,0.00,False,0,199,0.0,True,False,True,False,True,4,14,9,4,10,08/13/2022 16:56:18
139,Innovation,73,1.00,4.00,Innovation7314_front.JPG,Innovation7314_front_thumb.JPG,Innovation7314_back.JPG,Innovation7314_back_thumb.JPG,0.00,0.00,0.00,False,0,199,0.0,False,False,False,False,False,4,14,9,4,3,09/02/2022 11:02:12
140,Innovation All Rookies,5,1.00,4.00,InnovationAllRookies514_front.JPG,InnovationAllRookies514_front_thumb.JPG,InnovationAllRookies514_back.JPG,InnovationAllRookies514_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,14,9,4,3,09/02/2022 10:47:35
141,Innovation,27,3.00,8.00,Innovation2714_front.JPG,Innovation2714_front_thumb.JPG,Innovation2714_back.JPG,Innovation2714_back_thumb.JPG,0.00,0.00,0.00,False,0,199,0.0,False,False,False,False,False,4,14,9,4,3,09/02/2022 10:48:05
142,Innovation Rookie Jumbo Jerseys,8,3.00,8.00,InnovationRookieJumboJerseys814_front.JPG,InnovationRookieJumboJerseys814_front_thumb.JPG,InnovationRookieJumboJerseys814_back.JPG,InnovationRookieJumboJerseys814_back_thumb.JPG,0.00,0.00,0.00,False,0,199,0.0,True,False,True,False,True,4,14,9,4,10,08/13/2022 16:56:57
143,Brilliance,98,2.00,6.00,Brilliance9813_front.JPG,Brilliance9813_front_thumb.JPG,Brilliance9813_back.JPG,Brilliance9813_back_thumb.JPG,0.00,0.00,0.00,False,2,0,0.0,False,False,False,False,False,4,13,11,4,3,09/02/2022 10:43:29
144,Innovation,10,1.00,4.00,Innovation1014_front.JPG,Innovation1014_front_thumb.JPG,Innovation1014_back.JPG,Innovation1014_back_thumb.JPG,0.00,0.00,0.00,False,0,199,0.0,False,False,False,False,False,4,14,9,4,3,09/02/2022 10:46:55
145,Innovation,65,1.00,3.00,Innovation6514_front.JPG,Innovation6514_front_thumb.JPG,Innovation6514_back.JPG,Innovation6514_back_thumb.JPG,0.00,0.00,0.00,False,0,199,0.0,False,False,False,False,False,4,14,9,4,3,09/02/2022 10:45:50
146,Innovation Stained Glass,16,1.00,3.00,InnovationStainedGlass1614_front.JPG,InnovationStainedGlass1614_front_thumb.JPG,InnovationStainedGlass1614_back.JPG,InnovationStainedGlass1614_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,14,9,4,3,09/02/2022 10:44:54
147,Innovation,44,1.00,4.00,Innovation4414_front.JPG,Innovation4414_front_thumb.JPG,Innovation4414_back.JPG,Innovation4414_back_thumb.JPG,0.00,0.00,0.00,False,0,199,0.0,False,False,False,False,False,4,14,9,4,3,09/02/2022 10:44:01
148,Innovation Top Notch Autographs,10,0.00,0.00,InnovationTopNotchAutographs1014_front.JPG,InnovationTopNotchAutographs1014_front_thumb.JPG,InnovationTopNotchAutographs1014_back.JPG,InnovationTopNotchAutographs1014_back_thumb.JPG,3.00,8.00,0.00,False,0,225,0.0,False,True,False,False,False,4,14,9,4,3,09/02/2022 10:48:59
149,Innovation Foundations Ink,61,3.00,8.00,InnovationFoundationsInk6114_front.JPG,InnovationFoundationsInk6114_front_thumb.JPG,InnovationFoundationsInk6114_back.JPG,InnovationFoundationsInk6114_back_thumb.JPG,0.00,0.00,0.00,False,0,199,0.0,False,True,False,True,False,4,14,9,4,3,09/02/2022 10:42:51
150,Innovation Stained Glass,21,1.00,3.00,InnovationStainedGlass2114_front.JPG,InnovationStainedGlass2114_front_thumb.JPG,InnovationStainedGlass2114_back.JPG,InnovationStainedGlass2114_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,14,9,4,3,09/02/2022 10:42:17
151,Innovation Blue,25,0.00,0.00,InnovationBlue2514_front.JPG,InnovationBlue2514_front_thumb.JPG,InnovationBlue2514_back.JPG,InnovationBlue2514_back_thumb.JPG,3.00,8.00,0.00,False,0,25,0.0,False,False,False,False,False,4,14,9,4,3,09/02/2022 10:41:30
152,Innovation,66,2.00,6.00,Innovation6614_front.JPG,Innovation6614_front_thumb.JPG,Innovation6614_back.JPG,Innovation6614_back_thumb.JPG,0.00,0.00,0.00,False,0,199,0.0,False,False,False,False,False,4,14,9,4,3,09/02/2022 10:50:11
153,Innovation Stained Glass,74,1.00,3.00,InnovationStainedGlass7414_front.JPG,InnovationStainedGlass7414_front_thumb.JPG,InnovationStainedGlass7414_back.JPG,InnovationStainedGlass7414_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,14,9,4,3,09/02/2022 10:49:32
154,Innovation Foundations Ink,58,3.00,8.00,InnovationFoundationsInk5814_front.JPG,InnovationFoundationsInk5814_front_thumb.JPG,InnovationFoundationsInk5814_back.JPG,InnovationFoundationsInk5814_back_thumb.JPG,0.00,0.00,0.00,False,0,199,0.0,False,True,False,True,False,4,14,9,4,10,08/13/2022 16:43:22
155,Innovation Blue,73,4.00,10.00,InnovationBlue7314_front.JPG,InnovationBlue7314_front_thumb.JPG,InnovationBlue7314_back.JPG,InnovationBlue7314_back_thumb.JPG,0.00,0.00,0.00,False,0,25,0.0,False,False,False,False,False,4,14,9,4,3,09/02/2022 11:05:03
156,Innovation Juggernauts,11,1.00,3.00,InnovationJuggernauts1114_front.JPG,InnovationJuggernauts1114_front_thumb.JPG,InnovationJuggernauts1114_back.JPG,InnovationJuggernauts1114_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,14,9,4,3,09/02/2022 11:06:14
157,Innovation All Rookies,15,4.00,10.00,InnovationAllRookies1514_front.JPG,InnovationAllRookies1514_front_thumb.JPG,InnovationAllRookies1514_back.JPG,InnovationAllRookies1514_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,14,9,4,3,09/02/2022 11:06:55
158,Innovation Top Notch Autographs,33,3.00,8.00,InnovationTopNotchAutographs3314_front.JPG,InnovationTopNotchAutographs3314_front_thumb.JPG,InnovationTopNotchAutographs3314_back.JPG,InnovationTopNotchAutographs3314_back_thumb.JPG,0.00,0.00,0.00,False,0,325,0.0,False,True,False,False,False,4,14,9,4,3,09/02/2022 11:07:34
159,Innovation,34,2.00,5.00,Innovation3414_front.JPG,Innovation3414_front_thumb.JPG,Innovation3414_back.JPG,Innovation3414_back_thumb.JPG,0.00,0.00,0.00,False,0,199,0.0,False,False,False,False,False,4,14,9,4,3,09/02/2022 11:03:37
160,Innovation Stained Glass,61,1.00,3.00,InnovationStainedGlass6114_front.JPG,InnovationStainedGlass6114_front_thumb.JPG,InnovationStainedGlass6114_back.JPG,InnovationStainedGlass6114_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,14,9,4,3,09/02/2022 11:02:46
161,Innovation Game Jerseys Autographs,33,5.00,12.00,InnovationGameJerseysAutographs3314_front.JPG,InnovationGameJerseysAutographs3314_front_thumb.JPG,InnovationGameJerseysAutographs3314_back.JPG,InnovationGameJerseysAutographs3314_back_thumb.JPG,0.00,0.00,0.00,False,0,199,0.0,False,True,True,False,True,4,14,9,4,10,08/13/2022 16:43:58
162,Innovation Rookie Stained Glass,16,8.00,20.00,InnovationRookieStainedGlass1614_front.JPG,InnovationRookieStainedGlass1614_front_thumb.JPG,InnovationRookieStainedGlass1614_back.JPG,InnovationRookieStainedGlass1614_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,False,False,False,4,14,9,4,3,09/02/2022 11:00:54
163,Innovation Stained Glass,29,1.00,3.00,InnovationStainedGlass2914_front.JPG,InnovationStainedGlass2914_front_thumb.JPG,InnovationStainedGlass2914_back.JPG,InnovationStainedGlass2914_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,14,9,4,3,09/02/2022 11:01:30
164,Prizm Jerseys Prizms Blue Mojo,79,2.00,6.00,PrizmJerseysPrizmsBlueMojo7915_front.JPG,PrizmJerseysPrizmsBlueMojo7915_front_thumb.JPG,PrizmJerseysPrizmsBlueMojo7915_back.JPG,PrizmJerseysPrizmsBlueMojo7915_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,True,False,True,False,True,4,15,16,4,10,08/13/2022 16:52:06
165,Innovation Starters,23,2.00,5.00,InnovationStarters2314_front.JPG,InnovationStarters2314_front_thumb.JPG,InnovationStarters2314_back.JPG,InnovationStarters2314_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,14,9,4,3,09/02/2022 11:04:22
166,Brilliance Game Time Jerseys,65,2.00,5.00,BrillianceGameTimeJerseys6513_front.JPG,BrillianceGameTimeJerseys6513_front_thumb.JPG,BrillianceGameTimeJerseys6513_back.JPG,BrillianceGameTimeJerseys6513_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,True,False,True,4,13,11,4,10,08/13/2022 16:30:48
167,Brilliance Springfield,23,1.00,3.00,BrillianceSpringfield2313_front.JPG,BrillianceSpringfield2313_front_thumb.JPG,BrillianceSpringfield2313_back.JPG,BrillianceSpringfield2313_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,3,09/02/2022 11:08:14
168,Brilliance,2,1.00,3.00,Brilliance213_front.JPG,Brilliance213_front_thumb.JPG,Brilliance213_back.JPG,Brilliance213_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,3,09/02/2022 10:39:40
169,Brilliance Game Time Jerseys,5,2.00,6.00,BrillianceGameTimeJerseys513_front.JPG,BrillianceGameTimeJerseys513_front_thumb.JPG,BrillianceGameTimeJerseys513_back.JPG,BrillianceGameTimeJerseys513_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,True,False,True,4,13,11,4,10,08/13/2022 16:52:51
170,Brilliance Springfield,6,1.00,3.00,BrillianceSpringfield613_front.JPG,BrillianceSpringfield613_front_thumb.JPG,BrillianceSpringfield613_back.JPG,BrillianceSpringfield613_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,3,09/02/2022 10:40:19
171,Brilliance Spellbound,75,1.00,2.00,BrillianceSpellbound7513_front.JPG,BrillianceSpellbound7513_front_thumb.JPG,BrillianceSpellbound7513_back.JPG,BrillianceSpellbound7513_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,3,09/02/2022 10:40:56
172,Brilliance Spellbound,8,1.00,4.00,BrillianceSpellbound813_front.JPG,BrillianceSpellbound813_front_thumb.JPG,BrillianceSpellbound813_back.JPG,BrillianceSpellbound813_back_thumb.JPG,0.00,0.00,0.00,False,0,0,0.0,False,False,False,False,False,4,13,11,4,3,09/02/2022 10:58:43
